DHSID_EA,water_index
IA-2015-7#-00170028,4.7368421052631575
IA-2015-7#-00170288,4.045454545454546
IA-2015-7#-00050307,3.090909090909091
IA-2015-7#-00020930,5.0
IA-2015-7#-00340066,4.181818181818182
IA-2015-7#-00332432,3.2857142857142856
IA-2015-7#-00040666,3.3181818181818183
IA-2015-7#-00170387,4.545454545454546
IA-2015-7#-00333130,4.6
IA-2015-7#-00261101,3.0
IA-2015-7#-00150095,3.4347826086956523
IA-2015-7#-00170127,5.0
IA-2015-7#-00311086,3.9
IA-2015-7#-00360033,4.578947368421052
IA-2015-7#-00160887,4.727272727272728
IA-2015-7#-00150543,3.761904761904762
IA-2015-7#-00160494,4.894736842105263
IA-2015-7#-00150049,3.6
IA-2015-7#-00191649,5.0
IA-2015-7#-00050723,3.0454545454545454
IA-2015-7#-00260650,4.142857142857143
IA-2015-7#-00260397,3.272727272727273
IA-2015-7#-00020068,5.0
IA-2015-7#-00334067,3.0
IA-2015-7#-00190133,3.1818181818181817
IA-2015-7#-00335553,2.909090909090909
IA-2015-7#-00110297,5.0
IA-2015-7#-00110039,5.0
IA-2015-7#-00120820,4.0
IA-2015-7#-00331383,4.142857142857143
IA-2015-7#-00160258,4.714285714285714
IA-2015-7#-00310990,5.0
IA-2015-7#-00270140,4.909090909090909
IA-2015-7#-00010213,4.409090909090909
IA-2015-7#-00191994,3.727272727272727
IA-2015-7#-00250129,4.411764705882353
IA-2015-7#-00110584,3.136363636363636
IA-2015-7#-00110371,5.0
IA-2015-7#-00120591,4.5
IA-2015-7#-00261493,3.1818181818181817
IA-2015-7#-00260377,4.9
IA-2015-7#-00310009,5.0
IA-2015-7#-00160424,4.55
IA-2015-7#-00340450,3.8
IA-2015-7#-00030490,4.523809523809524
IA-2015-7#-00340575,3.6818181818181817
IA-2015-7#-00310213,5.0
IA-2015-7#-00310121,4.909090909090909
IA-2015-7#-00130241,3.55
IA-2015-7#-00151295,4.428571428571429
IA-2015-7#-00130057,4.9
IA-2015-7#-00310478,4.545454545454546
IA-2015-7#-00140243,4.857142857142857
IA-2015-7#-00310963,4.8
IA-2015-7#-00230617,3.6818181818181817
IA-2015-7#-00280169,3.2
IA-2015-7#-00336089,4.8
IA-2015-7#-00310901,4.590909090909091
IA-2015-7#-00310628,4.909090909090909
IA-2015-7#-00130367,4.55
IA-2015-7#-00340037,5.0
IA-2015-7#-00120741,4.727272727272728
IA-2015-7#-00340738,4.8
IA-2015-7#-00340489,5.0
IA-2015-7#-00340364,3.6666666666666665
IA-2015-7#-00340726,5.0
IA-2015-7#-00250010,5.0
IA-2015-7#-00200235,5.0
IA-2015-7#-00260686,3.0
IA-2015-7#-00030245,5.0
IA-2015-7#-00201259,4.777777777777778
IA-2015-7#-00230633,4.318181818181818
IA-2015-7#-00160666,4.904761904761905
IA-2015-7#-00230350,4.75
IA-2015-7#-00310019,4.809523809523809
IA-2015-7#-00161026,4.238095238095238
IA-2015-7#-00200061,3.5454545454545454
IA-2015-7#-00360290,4.590909090909091
IA-2015-7#-00310928,5.0
IA-2015-7#-00311296,5.0
IA-2015-7#-00311240,4.857142857142857
IA-2015-7#-00140619,5.0
IA-2015-7#-00360443,4.142857142857143
IA-2015-7#-00310380,4.636363636363637
IA-2015-7#-00311066,4.818181818181818
IA-2015-7#-00360364,4.904761904761905
IA-2015-7#-00070941,3.0
IA-2015-7#-00310905,4.727272727272728
IA-2015-7#-00160591,4.523809523809524
IA-2015-7#-00310322,4.454545454545454
IA-2015-7#-00020498,4.9
IA-2015-7#-00260907,3.0
IA-2015-7#-00332854,3.6
IA-2015-7#-00311114,4.857142857142857
IA-2015-7#-00340139,4.8
IA-2015-7#-00310248,5.0
IA-2015-7#-00150131,4.142857142857143
IA-2015-7#-00120072,4.2727272727272725
IA-2015-7#-00310768,5.0
IA-2015-7#-00340229,4.2727272727272725
IA-2015-7#-00201444,4.909090909090909
IA-2015-7#-00170144,4.0
IA-2015-7#-00150624,3.571428571428572
IA-2015-7#-00120723,5.0
IA-2015-7#-00335862,3.0
IA-2015-7#-00350479,3.0
IA-2015-7#-00160246,4.809523809523809
IA-2015-7#-00110111,5.0
IA-2015-7#-00350169,4.857142857142857
IA-2015-7#-00310021,4.636363636363637
IA-2015-7#-00190045,3.636363636363636
IA-2015-7#-00050827,4.0
IA-2015-7#-00310926,5.0
IA-2015-7#-00360082,5.0
IA-2015-7#-00140499,4.909090909090909
IA-2015-7#-00020367,4.142857142857143
IA-2015-7#-00350758,4.545454545454546
IA-2015-7#-00332168,4.4
IA-2015-7#-00110969,4.904761904761905
IA-2015-7#-00120224,4.95
IA-2015-7#-00170598,4.318181818181818
IA-2015-7#-00110146,5.0
IA-2015-7#-00040814,4.190476190476191
IA-2015-7#-00310880,4.947368421052632
IA-2015-7#-00191353,4.545454545454546
IA-2015-7#-00090062,5.0
IA-2015-7#-00190022,3.380952380952381
IA-2015-7#-00190828,4.909090909090909
IA-2015-7#-00191017,4.090909090909091
IA-2015-7#-00192159,3.8181818181818175
IA-2015-7#-00200344,5.0
IA-2015-7#-00310518,4.789473684210527
IA-2015-7#-00200512,5.0
IA-2015-7#-00200045,3.2
IA-2015-7#-00170365,3.954545454545455
IA-2015-7#-00020516,4.333333333333333
IA-2015-7#-00190529,3.227272727272727
IA-2015-7#-00360394,5.0
IA-2015-7#-00310745,5.0
IA-2015-7#-00170027,4.136363636363637
IA-2015-7#-00334323,3.636363636363636
IA-2015-7#-00330888,5.0
IA-2015-7#-00332295,4.142857142857143
IA-2015-7#-00250303,4.894736842105263
IA-2015-7#-00130263,5.0
IA-2015-7#-00170179,4.090909090909091
IA-2015-7#-00100142,3.8
IA-2015-7#-00311078,4.818181818181818
IA-2015-7#-00350684,3.571428571428572
IA-2015-7#-00220002,4.85
IA-2015-7#-00261367,2.8095238095238093
IA-2015-7#-00260333,4.380952380952381
IA-2015-7#-00170344,4.590909090909091
IA-2015-7#-00170268,3.909090909090909
IA-2015-7#-00110237,3.727272727272727
IA-2015-7#-00110671,4.181818181818182
IA-2015-7#-00334586,3.0
IA-2015-7#-00140469,3.0
IA-2015-7#-00270019,4.545454545454546
IA-2015-7#-00140303,4.3
IA-2015-7#-00191253,3.3181818181818183
IA-2015-7#-00110758,5.0
IA-2015-7#-00201233,4.2727272727272725
IA-2015-7#-00170086,3.772727272727273
IA-2015-7#-00280139,4.818181818181818
IA-2015-7#-00030290,4.238095238095238
IA-2015-7#-00340447,3.9
IA-2015-7#-00020144,4.904761904761905
IA-2015-7#-00170160,4.0
IA-2015-7#-00261117,4.571428571428571
IA-2015-7#-00070994,4.8
IA-2015-7#-00340284,4.523809523809524
IA-2015-7#-00250182,5.0
IA-2015-7#-00340827,4.863636363636363
IA-2015-7#-00360236,4.904761904761905
IA-2015-7#-00140514,4.5
IA-2015-7#-00311059,4.727272727272728
IA-2015-7#-00190759,4.818181818181818
IA-2015-7#-00191368,5.0
IA-2015-7#-00192239,4.909090909090909
IA-2015-7#-00070287,3.0454545454545454
IA-2015-7#-00350102,3.619047619047619
IA-2015-7#-00350510,4.454545454545454
IA-2015-7#-00310469,5.0
IA-2015-7#-00311241,5.0
IA-2015-7#-00333008,5.0
IA-2015-7#-00333610,3.2857142857142856
IA-2015-7#-00334068,3.0
IA-2015-7#-00120510,5.0
IA-2015-7#-00120039,3.409090909090909
IA-2015-7#-00250081,5.0
IA-2015-7#-00190814,4.181818181818182
IA-2015-7#-00200001,5.0
IA-2015-7#-00330701,3.761904761904762
IA-2015-7#-00336097,4.9
IA-2015-7#-00160670,4.6
IA-2015-7#-00310133,4.954545454545454
IA-2015-7#-00310506,4.909090909090909
IA-2015-7#-00330761,4.842105263157895
IA-2015-7#-00040751,5.0
IA-2015-7#-00330149,3.0
IA-2015-7#-00310630,5.0
IA-2015-7#-00120826,5.0
IA-2015-7#-00331524,3.5217391304347827
IA-2015-7#-00340346,4.333333333333333
IA-2015-7#-00330588,3.2857142857142856
IA-2015-7#-00190163,3.0
IA-2015-7#-00192468,4.636363636363637
IA-2015-7#-00280432,4.809523809523809
IA-2015-7#-00333650,3.090909090909091
IA-2015-7#-00332013,3.0
IA-2015-7#-00350660,4.954545454545454
IA-2015-7#-00120500,4.2727272727272725
IA-2015-7#-00110102,4.904761904761905
IA-2015-7#-00160056,3.85
IA-2015-7#-00280324,4.904761904761905
IA-2015-7#-00191875,3.409090909090909
IA-2015-7#-00200782,4.818181818181818
IA-2015-7#-00200374,5.0
IA-2015-7#-00150861,5.0
IA-2015-7#-00311063,5.0
IA-2015-7#-00151136,4.380952380952381
IA-2015-7#-00333945,4.818181818181818
IA-2015-7#-00030310,4.6
IA-2015-7#-00030732,5.0
IA-2015-7#-00260134,4.454545454545454
IA-2015-7#-00330069,3.0
IA-2015-7#-00333552,3.136363636363636
IA-2015-7#-00191575,3.363636363636364
IA-2015-7#-00280281,4.590909090909091
IA-2015-7#-00191463,5.0
IA-2015-7#-00130031,5.0
IA-2015-7#-00200318,4.45
IA-2015-7#-00140823,5.0
IA-2015-7#-00140194,2.391304347826087
IA-2015-7#-00140772,2.571428571428572
IA-2015-7#-00140539,3.1
IA-2015-7#-00120155,4.227272727272728
IA-2015-7#-00120042,4.909090909090909
IA-2015-7#-00261050,4.7
IA-2015-7#-00261369,4.238095238095238
IA-2015-7#-00261214,5.0
IA-2015-7#-00250266,5.0
IA-2015-7#-00111057,4.9523809523809526
IA-2015-7#-00350552,4.590909090909091
IA-2015-7#-00200591,5.0
IA-2015-7#-00201438,4.555555555555555
IA-2015-7#-00110767,3.571428571428572
IA-2015-7#-00310702,4.636363636363637
IA-2015-7#-00310041,4.9523809523809526
IA-2015-7#-00340817,3.1052631578947367
IA-2015-7#-00190808,3.5
IA-2015-7#-00331828,3.75
IA-2015-7#-00201184,5.0
IA-2015-7#-00020370,4.55
IA-2015-7#-00160017,4.7
IA-2015-7#-00192409,4.636363636363637
IA-2015-7#-00350317,3.0
IA-2015-7#-00161139,4.047619047619048
IA-2015-7#-00160747,4.9
IA-2015-7#-00210029,2.8
IA-2015-7#-00333310,3.0
IA-2015-7#-00192051,4.090909090909091
IA-2015-7#-00260093,3.0
IA-2015-7#-00161034,4.909090909090909
IA-2015-7#-00120352,5.0
IA-2015-7#-00110637,5.0
IA-2015-7#-00140654,3.5
IA-2015-7#-00170425,3.8181818181818175
IA-2015-7#-00110148,5.0
IA-2015-7#-00040992,4.454545454545454
IA-2015-7#-00310067,5.0
IA-2015-7#-00190317,4.904761904761905
IA-2015-7#-00260667,3.1904761904761907
IA-2015-7#-00340417,5.0
IA-2015-7#-00300205,5.0
IA-2015-7#-00350174,3.0
IA-2015-7#-00250313,5.0
IA-2015-7#-00090064,5.0
IA-2015-7#-00340403,4.0
IA-2015-7#-00220111,5.0
IA-2015-7#-00310598,5.0
IA-2015-7#-00310431,5.0
IA-2015-7#-00300075,5.0
IA-2015-7#-00110640,5.0
IA-2015-7#-00030273,5.0
IA-2015-7#-00311286,4.954545454545454
IA-2015-7#-00310662,4.909090909090909
IA-2015-7#-00310078,4.636363636363637
IA-2015-7#-00310417,5.0
IA-2015-7#-00210314,2.909090909090909
IA-2015-7#-00250195,5.0
IA-2015-7#-00150092,3.619047619047619
IA-2015-7#-00010001,5.0
IA-2015-7#-00310960,5.0
IA-2015-7#-00311008,4.9523809523809526
IA-2015-7#-00040422,4.476190476190476
IA-2015-7#-00200251,5.0
IA-2015-7#-00300203,5.0
IA-2015-7#-00250107,5.0
IA-2015-7#-00170600,4.5
IA-2015-7#-00170599,4.090909090909091
IA-2015-7#-00130450,4.136363636363637
IA-2015-7#-00050693,3.0
IA-2015-7#-00191579,3.909090909090909
IA-2015-7#-00160740,5.0
IA-2015-7#-00170579,4.227272727272728
IA-2015-7#-00140222,4.8
IA-2015-7#-00190733,4.636363636363637
IA-2015-7#-00340695,4.857142857142857
IA-2015-7#-00200921,5.0
IA-2015-7#-00170139,5.0
IA-2015-7#-00170409,4.045454545454546
IA-2015-7#-00050203,3.0
IA-2015-7#-00335181,3.380952380952381
IA-2015-7#-00261172,4.818181818181818
IA-2015-7#-00110680,4.090909090909091
IA-2015-7#-00170254,4.045454545454546
IA-2015-7#-00340392,5.0
IA-2015-7#-00050979,3.0
IA-2015-7#-00070719,3.05
IA-2015-7#-00201269,5.0
IA-2015-7#-00280699,4.727272727272728
IA-2015-7#-00330220,4.684210526315789
IA-2015-7#-00040553,2.909090909090909
IA-2015-7#-00310061,5.0
IA-2015-7#-00040703,4.904761904761905
IA-2015-7#-00051340,3.0
IA-2015-7#-00200332,4.789473684210527
IA-2015-7#-00200002,5.0
IA-2015-7#-00310629,5.0
IA-2015-7#-00050087,3.272727272727273
IA-2015-7#-00200221,5.0
IA-2015-7#-00120251,4.913043478260869
IA-2015-7#-00130170,4.75
IA-2015-7#-00190357,3.909090909090909
IA-2015-7#-00340587,5.0
IA-2015-7#-00310130,4.136363636363637
IA-2015-7#-00310853,5.0
IA-2015-7#-00190965,4.181818181818182
IA-2015-7#-00190869,4.454545454545454
IA-2015-7#-00192312,3.095238095238096
IA-2015-7#-00200724,5.0
IA-2015-7#-00250226,5.0
IA-2015-7#-00170582,4.454545454545454
IA-2015-7#-00170057,4.454545454545454
IA-2015-7#-00050922,3.0
IA-2015-7#-00140471,4.894736842105263
IA-2015-7#-00050367,3.909090909090909
IA-2015-7#-00050700,3.090909090909091
IA-2015-7#-00051003,3.4545454545454546
IA-2015-7#-00200558,4.7
IA-2015-7#-00310195,5.0
IA-2015-7#-00020931,4.9
IA-2015-7#-00020593,5.0
IA-2015-7#-00020911,5.0
IA-2015-7#-00020115,5.0
IA-2015-7#-00020371,5.0
IA-2015-7#-00020567,5.0
IA-2015-7#-00170280,4.0
IA-2015-7#-00335828,3.3
IA-2015-7#-00332899,3.1
IA-2015-7#-00336270,3.409090909090909
IA-2015-7#-00150411,3.7
IA-2015-7#-00210639,4.090909090909091
IA-2015-7#-00240328,5.0
IA-2015-7#-00240020,3.227272727272727
IA-2015-7#-00170152,4.545454545454546
IA-2015-7#-00170043,4.181818181818182
IA-2015-7#-00140836,2.5
IA-2015-7#-00110247,4.090909090909091
IA-2015-7#-00160030,4.476190476190476
IA-2015-7#-00360095,3.0869565217391304
IA-2015-7#-00334132,3.0
IA-2015-7#-00335207,4.904761904761905
IA-2015-7#-00110352,5.0
IA-2015-7#-00170178,4.363636363636363
IA-2015-7#-00260618,4.35
IA-2015-7#-00140707,4.904761904761905
IA-2015-7#-00170083,3.590909090909091
IA-2015-7#-00161163,4.476190476190476
IA-2015-7#-00161031,4.7
IA-2015-7#-00310548,5.0
IA-2015-7#-00160411,4.8
IA-2015-7#-00170301,4.181818181818182
IA-2015-7#-00201017,5.0
IA-2015-7#-00260945,4.363636363636363
IA-2015-7#-00260656,3.0
IA-2015-7#-00360329,5.0
IA-2015-7#-00360398,4.95
IA-2015-7#-00150508,3.4545454545454546
IA-2015-7#-00040383,4.578947368421052
IA-2015-7#-00110541,4.363636363636363
IA-2015-7#-00201334,5.0
IA-2015-7#-00332416,5.0
IA-2015-7#-00050034,4.0
IA-2015-7#-00110825,4.9523809523809526
IA-2015-7#-00332927,3.272727272727273
IA-2015-7#-00360220,4.9
IA-2015-7#-00360183,4.9
IA-2015-7#-00200518,4.333333333333333
IA-2015-7#-00150735,4.578947368421052
IA-2015-7#-00200633,5.0
IA-2015-7#-00335460,4.789473684210527
IA-2015-7#-00311061,5.0
IA-2015-7#-00311019,5.0
IA-2015-7#-00310789,4.909090909090909
IA-2015-7#-00250270,5.0
IA-2015-7#-00331395,5.0
