DHSID_EA,most_relevant_sentences
KE-2014-7#-00001017,The changing climate caused the lake to recede revealing fertile land for herbivores to feed on
KE-2015-7Z-00000097,The dam is expected to create a lake with a surface area of and holding of water
KE-2014-7#-00001397,"300px|thumb|Kiserian dam view from the horn of the dam Kiserian dam is a water catchment project by the government of Kenya located in Kiserian Town, Keekonyokie Ward"
KE-2014-7#-00001603,"At the time, the flank span on the southern side of the river had been concreted and the placing of concrete to the mid-span deck had been completed the weekend before while the northern span had not been cast"
KE-2014-7#-00001017,The changing climate caused the lake to recede revealing fertile land for herbivores to feed on
KE-2014-7#-00000651,"The Kindaruma Hydroelectric Power Station, also Kindaruma Dam is an embankment dam with two gravity dam sections on the Tana River in Kenya"
KE-2014-7#-00001313,Lake Solai is a saltwater lake in the Rift Valley Province of Kenya. Geological conditions at the lake during the Little Ice Age have been the object of a scientific study. In 2014 there was a major contamination event at the lake
KE-2015-7Z-00000015,The failure to harness these abundant water resources for irrigated farm production is a draw back to District's economic development and food self security. There are a number of falls along Rwarai river with scenic beauty and area sight to behold. The river valleys in Mukurweini are home to many bird species a number of which are preserved at Wajee Nature Park
KE-2014-7#-00001095,Environmental issues Current issues Current issues that threaten the environment at the moment include water pollution from urban and industrial wastes; degradation of water quality from the increased use of pesticides and fertilisers; deforestation; water hyacinth infestation in Lake Victoria; soil erosion; desertification; and poaching
KE-2014-7#-00000033,"The Solar Ice Rink is an ice rink located in Nairobi, Kenya. Opened in 2005, the Solar Ice Rink is the largest rink in Africa,Kenyan skaters flock to East Africa's first ice rink : Mail & Guardian Online and the first rink in East Africa and Central Africa. Kenyan skaters chillin' on East Africa's first ice rink - Turkish Daily News Dec 27, 2005 The rink covers an area of ,http://www. BBC NEWS | World | Africa | East Africa's ice skating first References External links http://www"
KE-2014-7#-00000043,"There is still no reliable water supply, with over 200 prisoners hauling buckets of water around daily"
KE-2014-7#-00000615,Climate thumb|Dry river bed in Kitui County
KE-2015-7Z-00000097,The dam is expected to create a lake with a surface area of and holding of water
KE-2014-7#-00001397,"300px|thumb|Kiserian dam view from the horn of the dam Kiserian dam is a water catchment project by the government of Kenya located in Kiserian Town, Keekonyokie Ward"
KE-2014-7#-00001603,"At the time, the flank span on the southern side of the river had been concreted and the placing of concrete to the mid-span deck had been completed the weekend before while the northern span had not been cast"
KE-2014-7#-00000172,The horticular farming is conducted along the numerous river banks in the area
KE-2014-7#-00001287,"Nyahururu Falls is a waterfall on the Ewaso Ng'iro river in Central Rift Valley Kenya, a few kilometres from Lake Ol Bolossat, which drains from the Aberdare Range"
KE-2014-7#-00001395,"The Southern Ewaso Ng'iro river flows southward along the foot of the escarpment, while Loita Hills are located west of the escarpment"
KE-2008-5#-00000142,"The Nairobi bomb was made of 400 to 500 cylinders of TNT (about the size of drink cans), ammonium nitrate, aluminum powder, and detonating cord. embassy was located outside the city center in the upscale Oysterbay neighborhood, and a water truck prevented the suicide bombers from getting closer to the structure"
KE-2015-7Z-00000084,Mount Kenya is a major water tower for the Tana river which in 1988 supplied 80% of Kenya's electricity using a series of seven hydroelectric power stations and dams
KE-2014-7#-00000594,Overview The tall dam withholds a reservoir
KE-2014-7#-00000651,The tall dam withholds a reservoir with the assistance of another earth-fill saddle dam to the northwest
KE-2015-7Z-00000160,"The dam, Kenya's tallest, has a height of , crest length of 150 m, dam volume of and retains a water volume of"
KE-2014-7#-00001340,"In 2008, the inauguration of the Sondu-Miriu hydro power plant was postponed due to low water levels, that are said to be resulting from the destruction of the Mau Forest"
KE-2014-7#-00000569,"There is a river close to the school, the Rupingasi River, that students called ""rivee"
KE-2014-7#-00001523,"In 1905, Willis was sent to explore the Kavirondo or lake region of Kenya as a prospective place for the establishment of a mission"
KE-2014-7#-00000006,They emerged champions in Kenya with their Portable hot water iron box named the D~Box
KE-2015-7Z-00000159,These projects have included: the creation of a number of water pipeline projects which provide safe drinking water to the local population; the building of a new clinic; and a tree nursery controlled by a local women's group
KE-2014-7#-00000425,It takes about 3 months for groundwater to reach the lake. The groundwater flowed into the lake at an estimated annual volume of from 1964 through 1977
KE-2008-5#-00000053,"With the school being situated in a stony and hilly place, in the dry season it has a water shortage. To counter this problem, water is bought for students"
